feedback_id,ticket_id,rating,comments
2573,83027,4,"Fast resolution, no complaints."
2574,15331,5,"Fast resolution, no complaints."
2575,58004,5,Engineer was helpful and professional.
2576,70574,4,Exceeded expectations.
2577,65569,4,Exceeded expectations.
2578,5746,3,Issue recurred after resolution.
2579,33551,2,Had to follow up multiple times.
2580,79238,2,Had to follow up multiple times.
2581,83652,3,Not fully satisfied with the fix.
2582,95734,3,Took too long to resolve.
2583,97263,5,Great support experience!
2584,64655,1,Issue recurred after resolution.
2585,92303,5,"Fast resolution, no complaints."
2586,25376,5,Exceeded expectations.
2587,63072,5,Great support experience!
2588,84089,4,Engineer was helpful and professional.
2589,44278,3,Issue recurred after resolution.
2590,72832,5,Exceeded expectations.
2591,79951,1,Response was slow.
2592,15510,4,Engineer was helpful and professional.
2593,39852,2,Took too long to resolve.
2594,52632,4,"Fast resolution, no complaints."
2595,74846,5,Great support experience!
2596,69720,4,Engineer was helpful and professional.
2597,68941,5,"Fast resolution, no complaints."
2598,19497,4,Great support experience!
2599,31585,2,Not fully satisfied with the fix.
2600,88341,4,Exceeded expectations.
2601,58070,3,Took too long to resolve.
2602,17057,5,"Fast resolution, no complaints."
2603,84053,4,"Issue resolved quickly, very satisfied."
2604,56109,4,Exceeded expectations.
2605,64266,3,Response was slow.
2606,48851,5,Exceeded expectations.
2607,45923,5,"Issue resolved quickly, very satisfied."
2608,34999,5,Engineer was helpful and professional.
2609,99114,5,"Issue resolved quickly, very satisfied."
2610,16280,5,Engineer was helpful and professional.
2611,78992,4,Engineer was helpful and professional.
2612,7968,3,Issue recurred after resolution.
2613,19269,5,"Issue resolved quickly, very satisfied."
2614,22250,5,"Issue resolved quickly, very satisfied."
2615,18089,5,"Issue resolved quickly, very satisfied."
2616,32106,5,"Fast resolution, no complaints."
2617,29965,5,"Issue resolved quickly, very satisfied."
2618,11965,5,Engineer was helpful and professional.
2619,10630,5,"Fast resolution, no complaints."
2620,76373,3,Response was slow.
2621,83511,5,"Issue resolved quickly, very satisfied."
2622,62814,4,"Fast resolution, no complaints."
2623,6979,4,Engineer was helpful and professional.
2624,56453,3,Not fully satisfied with the fix.
2625,7683,5,"Issue resolved quickly, very satisfied."
2626,9006,2,Had to follow up multiple times.
2627,14759,4,"Issue resolved quickly, very satisfied."
2628,53190,5,"Fast resolution, no complaints."
2629,17686,5,Great support experience!
2630,26621,4,"Issue resolved quickly, very satisfied."
2631,50601,3,Issue recurred after resolution.
2632,97498,5,"Fast resolution, no complaints."
2633,78146,5,"Fast resolution, no complaints."
2634,67312,5,"Issue resolved quickly, very satisfied."
2635,76134,2,Issue recurred after resolution.
2636,43997,5,"Issue resolved quickly, very satisfied."
2637,55768,5,Engineer was helpful and professional.
2638,48397,5,Great support experience!
2639,33998,5,"Issue resolved quickly, very satisfied."
2640,72448,5,Exceeded expectations.
2641,8984,5,Exceeded expectations.
2642,81972,4,Engineer was helpful and professional.
2643,29763,5,Engineer was helpful and professional.
2644,63265,5,Engineer was helpful and professional.
2645,4259,4,Engineer was helpful and professional.
2646,49241,3,Not fully satisfied with the fix.
2647,63042,5,Exceeded expectations.
2648,4010,4,Engineer was helpful and professional.
2649,95905,5,Exceeded expectations.
2650,33330,4,"Fast resolution, no complaints."
2651,74522,1,Not fully satisfied with the fix.
2652,78841,5,"Fast resolution, no complaints."
2653,16320,5,Engineer was helpful and professional.
2654,20495,4,Engineer was helpful and professional.
2655,94940,5,Exceeded expectations.
2656,7178,5,Exceeded expectations.
2657,60949,4,Great support experience!
2658,6090,3,Response was slow.
2659,49458,5,"Fast resolution, no complaints."
2660,20172,5,"Issue resolved quickly, very satisfied."
2661,60555,4,Great support experience!
2662,19389,5,Great support experience!
2663,49766,5,Exceeded expectations.
2664,52577,3,Issue recurred after resolution.
2665,72150,5,Exceeded expectations.
2666,63284,2,Issue recurred after resolution.
2667,79116,4,"Fast resolution, no complaints."
2668,82490,3,Took too long to resolve.
2669,35661,5,Exceeded expectations.
2670,82312,5,Great support experience!
2671,81338,4,"Issue resolved quickly, very satisfied."
2672,67553,4,Engineer was helpful and professional.
2673,20220,4,"Issue resolved quickly, very satisfied."
2674,98655,5,Engineer was helpful and professional.
2675,55323,5,Exceeded expectations.
2676,4223,4,"Fast resolution, no complaints."
2677,93710,5,Exceeded expectations.
2678,87181,5,"Fast resolution, no complaints."
2679,37546,4,"Issue resolved quickly, very satisfied."
2680,20598,4,Exceeded expectations.
2681,78640,1,Not fully satisfied with the fix.
2682,28580,4,Great support experience!
2683,30086,5,Great support experience!
2684,51700,1,Issue recurred after resolution.
2685,47000,5,"Issue resolved quickly, very satisfied."
2686,10593,4,"Issue resolved quickly, very satisfied."
2687,45107,5,Engineer was helpful and professional.
2688,6909,5,Engineer was helpful and professional.
2689,73455,5,"Issue resolved quickly, very satisfied."
2690,76265,4,Exceeded expectations.
2691,16206,5,"Fast resolution, no complaints."
2692,45894,5,"Issue resolved quickly, very satisfied."
2693,88130,4,Exceeded expectations.
2694,17629,4,"Fast resolution, no complaints."
2695,91794,3,Took too long to resolve.
2696,25337,5,Engineer was helpful and professional.
2697,86384,5,"Fast resolution, no complaints."
2698,73375,4,"Fast resolution, no complaints."
2699,24405,5,Great support experience!
2700,79072,2,Issue recurred after resolution.
2701,26743,2,Not fully satisfied with the fix.
2702,6286,5,"Issue resolved quickly, very satisfied."
2703,55018,5,Great support experience!
2704,24205,3,Issue recurred after resolution.
2705,5978,4,Engineer was helpful and professional.
2706,95700,5,Engineer was helpful and professional.
2707,917,4,Exceeded expectations.
2708,62150,3,Issue recurred after resolution.
2709,39620,4,"Issue resolved quickly, very satisfied."
2710,35275,5,Engineer was helpful and professional.
2711,84077,2,Not fully satisfied with the fix.
2712,46164,4,Exceeded expectations.
2713,41114,4,Exceeded expectations.
2714,69962,4,"Fast resolution, no complaints."
2715,58371,4,Great support experience!
2716,46882,4,"Issue resolved quickly, very satisfied."
2717,27512,4,Great support experience!
2718,61814,4,Engineer was helpful and professional.
2719,6592,1,Not fully satisfied with the fix.
2720,14655,4,"Fast resolution, no complaints."
2721,13426,4,Great support experience!
2722,40568,4,Exceeded expectations.
2723,76004,5,"Issue resolved quickly, very satisfied."
2724,21247,4,Exceeded expectations.
2725,3170,5,Exceeded expectations.
2726,34692,5,Engineer was helpful and professional.
2727,10280,5,"Fast resolution, no complaints."
2728,12767,4,"Fast resolution, no complaints."
2729,98023,5,Exceeded expectations.
2730,99297,1,Issue recurred after resolution.
2731,69121,4,"Fast resolution, no complaints."
2732,94445,5,"Issue resolved quickly, very satisfied."
2733,4984,3,Response was slow.
2734,30342,5,Engineer was helpful and professional.
2735,80366,4,Great support experience!
2736,11429,4,"Fast resolution, no complaints."
2737,88967,4,Exceeded expectations.
2738,84576,1,Took too long to resolve.
2739,92663,4,Great support experience!
2740,12083,2,Response was slow.
2741,30785,1,Response was slow.
2742,89582,5,Great support experience!
2743,98143,5,Engineer was helpful and professional.
2744,13304,4,Engineer was helpful and professional.
2745,26856,5,Engineer was helpful and professional.
2746,27515,4,"Fast resolution, no complaints."
2747,65118,5,"Fast resolution, no complaints."
2748,88419,4,Great support experience!
2749,35256,3,Issue recurred after resolution.
2750,25882,3,Took too long to resolve.
2751,36703,5,"Fast resolution, no complaints."
2752,37071,4,Great support experience!
2753,51535,1,Issue recurred after resolution.
2754,87664,4,Great support experience!
2755,81562,4,Engineer was helpful and professional.
2756,13204,4,Exceeded expectations.
2757,82466,4,Great support experience!
2758,82765,4,"Issue resolved quickly, very satisfied."
2759,50047,5,"Fast resolution, no complaints."
2760,10532,4,"Issue resolved quickly, very satisfied."
2761,19667,4,"Fast resolution, no complaints."
2762,82311,4,"Issue resolved quickly, very satisfied."
2763,30284,3,Not fully satisfied with the fix.
2764,71050,4,Exceeded expectations.
2765,7679,4,Great support experience!
2766,47372,3,Took too long to resolve.
2767,52669,3,Took too long to resolve.
2768,98653,5,Great support experience!
2769,84111,4,"Fast resolution, no complaints."
2770,5876,5,Great support experience!
2771,43194,4,Engineer was helpful and professional.
2772,21820,5,Great support experience!
2773,23461,3,Took too long to resolve.
2774,86301,5,Engineer was helpful and professional.
2775,57465,5,Great support experience!
2776,44671,4,Great support experience!
2777,75966,5,Exceeded expectations.
2778,3057,5,Engineer was helpful and professional.
2779,29152,5,Engineer was helpful and professional.
2780,25553,4,Great support experience!
2781,86928,2,Not fully satisfied with the fix.
2782,39824,4,"Fast resolution, no complaints."
2783,34563,4,Engineer was helpful and professional.
2784,43115,2,Issue recurred after resolution.
2785,93715,4,Exceeded expectations.
2786,98576,4,Exceeded expectations.
2787,43639,3,Issue recurred after resolution.
2788,15897,5,"Issue resolved quickly, very satisfied."
2789,40240,4,Engineer was helpful and professional.
2790,29394,4,Great support experience!
2791,83422,5,"Issue resolved quickly, very satisfied."
2792,68644,3,Response was slow.
2793,80895,4,Engineer was helpful and professional.
2794,86196,4,"Fast resolution, no complaints."
2795,91612,4,"Fast resolution, no complaints."
2796,8755,5,"Fast resolution, no complaints."
2797,85916,4,"Fast resolution, no complaints."
2798,79494,4,"Issue resolved quickly, very satisfied."
2799,18535,2,Not fully satisfied with the fix.
2800,17740,4,Great support experience!
2801,98230,5,Great support experience!
2802,18108,2,Not fully satisfied with the fix.
2803,97265,5,Exceeded expectations.
2804,1720,1,Had to follow up multiple times.
2805,5171,2,Had to follow up multiple times.
2806,55455,5,"Issue resolved quickly, very satisfied."
2807,34903,1,Not fully satisfied with the fix.
2808,62388,3,Issue recurred after resolution.
2809,31164,4,"Fast resolution, no complaints."
2810,13830,1,Not fully satisfied with the fix.
2811,21449,5,"Fast resolution, no complaints."
2812,28297,4,"Issue resolved quickly, very satisfied."
2813,56584,4,Engineer was helpful and professional.
2814,41296,2,Had to follow up multiple times.
2815,73571,2,Had to follow up multiple times.
2816,64380,4,Engineer was helpful and professional.
2817,16076,4,Engineer was helpful and professional.
2818,66775,2,Response was slow.
2819,99610,5,Engineer was helpful and professional.
2820,14285,4,Engineer was helpful and professional.
2821,95473,4,Exceeded expectations.
2822,57428,3,Had to follow up multiple times.
2823,26426,3,Issue recurred after resolution.
2824,14745,4,Exceeded expectations.
2825,23440,4,Great support experience!
2826,24730,5,Exceeded expectations.
2827,26133,4,Great support experience!
2828,85351,5,"Issue resolved quickly, very satisfied."
2829,92823,3,Had to follow up multiple times.
2830,20969,5,"Issue resolved quickly, very satisfied."
2831,47283,2,Had to follow up multiple times.
2832,94375,4,Great support experience!
2833,77954,3,Not fully satisfied with the fix.
2834,39427,4,Exceeded expectations.
2835,30069,5,Exceeded expectations.
2836,11111,4,Exceeded expectations.
2837,63366,1,Had to follow up multiple times.
2838,37016,1,Took too long to resolve.
2839,1969,4,Engineer was helpful and professional.
2840,59710,4,"Issue resolved quickly, very satisfied."
2841,75311,4,Engineer was helpful and professional.
2842,49290,4,Engineer was helpful and professional.
2843,10140,5,Great support experience!
2844,78728,4,Great support experience!
2845,1767,4,Engineer was helpful and professional.
2846,87623,4,"Fast resolution, no complaints."
2847,73738,5,"Fast resolution, no complaints."
2848,16230,4,Great support experience!
2849,91390,5,"Issue resolved quickly, very satisfied."
2850,38214,5,Engineer was helpful and professional.
2851,56465,3,Not fully satisfied with the fix.
2852,36336,5,Exceeded expectations.
2853,2591,2,Not fully satisfied with the fix.
2854,87093,3,Not fully satisfied with the fix.
2855,17994,3,Issue recurred after resolution.
